Subj_id,Trial,Env,Order,Probe,pk_vel,movement_duration,travel_duration,max_distance,harvest_duration,patch_residence_duration,force_rate_max,force_per_berry,berries,grip_ramp_up_dur,grip_ramp_up2,harvest_reaction_time,grip_drop_time,grip_release_time,avg_rest_dur,avg_grip_bias,avg_grip_variance,grip_overshoot,time_to_last_berry,grip_drop_last_berry,giving_up_time,gut_norm,norm_dist,norm_pv
8,48,1,0,0,0.574439624045941,1315,720,0.403450638469373,3420,3945,115.722802549041,2155.46218373617,12,165,335,155,0,45,0,9.75992146691094,2.15585920256761,10.3080322265625,3340,0,80,0.114843865620838,NaN,NaN
8,49,1,0,0,0.74636723527113,1070,540,0.41318320074972,3515,3890,161.993508531055,2017.02275395711,12,140,545,80,0,45,0,6.38106966972351,4.64214530966826,9.44713989257812,3240,0,275,0.394775788071629,NaN,NaN
8,50,1,0,0,0.621183037413257,1290,650,0.400427246015105,3505,3950,176.913012176968,2043.23249003092,12,155,285,120,0,40,0,6.92705111163973,5.74250773772902,4.32850097656249,3275,0,230,0.330176113659908,NaN,NaN
8,51,1,0,0,0.636882372118442,1150,650,0.393833037939534,2915,3355,183.856595684663,1845.11291270863,11,110,195,115,0,50,0,6.75383910923787,2.31352905811297,9.02670410156249,2610,0,305,0.579868198518691,NaN,NaN
8,52,1,0,0,0.594541144172541,1265,700,0.400139615696381,2905,3320,146.058725660712,1795.25373218883,11,145,450,105,0,45,0,5.93091246405008,0.740106923366416,4.5954443359375,2585,0,320,0.608386306642561,NaN,NaN
8,53,1,0,0,0.632986249964107,1160,680,0.394543765525725,3125,3500,221.082849807525,1992.71189503063,11,95,185,110,0,45,0,7.01570422577782,1.81267390827095,8.09907592773438,2545,0,580,1.10270018078964,NaN,NaN
8,54,1,0,0,0.623605274508388,1130,625,0.395791613352591,2880,3355,127.676380467751,1776.42046014959,11,185,505,105,0,50,0,5.86590132000954,5.45191850238954,1.16522216796875,2580,0,300,0.570362162477401,NaN,NaN
8,55,1,0,0,0.632377486874877,1175,640,0.403279525250558,3410,3800,218.788085476676,2161.36531600952,12,85,160,135,0,40,0,9.97420760192424,1.6748903707277,12.5436828613281,3240,0,170,0.24404321444428,NaN,NaN
8,56,1,0,0,0.624309815495114,1160,625,0.407627152571495,2855,3255,210.03959262136,1760.98464904785,11,110,235,115,0,40,0,5.86508940476638,1.0898841397899,6.99459777832031,2575,0,280,0.532338018312241,NaN,NaN
8,57,1,0,0,0.630966299904824,1210,670,0.403511304318937,2895,3285,193.5522927338,1884.91947537509,11,105,180,110,0,45,0,7.74847280883789,8.74397454571391,6.11368469238281,2610,0,285,0.541844054353531,NaN,NaN
8,58,1,0,0,0.556978081458889,1270,705,0.405302030228416,3410,4070,122.011671318521,1897.45927154541,12,195,360,240,0,45,0,5.33749818234981,6.45819214393024,0.497863769531246,3325,0,85,0.12202160722214,NaN,NaN
8,59,1,0,0,0.660181218702096,1165,590,0.406584195686676,2845,3420,146.166027583553,1751.05837502219,11,150,305,245,0,40,0,5.79235460569147,1.53962157870971,5.44632629394531,2560,0,285,0.541844054353531,NaN,NaN
8,60,1,0,0,0.635308420171071,1140,650,0.400834571945184,3125,3710,145.675663942403,1738.22352228801,12,140,380,150,185,30,92.5,3.46105922693221,13.2852011424647,6.0903271484375,2905,185,405,0.581397069705491,NaN,NaN
8,61,1,0,0,0.613880396599318,1205,660,0.396624146915328,2820,3215,184.415896956789,1712.44763350053,11,115,260,115,0,45,0,5.33968843983338,1.85506286433772,6.72098083496093,2615,0,205,0.389747477692891,NaN,NaN
8,62,1,0,0,0.560116443385286,1195,710,0.396983655509606,2885,3405,143.802323881826,1592.29108342951,11,210,545,125,0,45,0,2.30311750471386,4.48268999592499,0.157510986328123,2595,0,290,0.551350090394821,NaN,NaN
8,63,1,0,0,0.589954999882249,1475,1245,0.434167830567806,3550,4135,236.42516070793,2006.74686091105,12,85,195,325,0,55,0,5.86914533183208,1.54351151575167,6.16039978027344,3320,0,230,0.330176113659908,NaN,NaN
8,64,1,0,0,0.561998935611556,1100,695,0.415457662673008,3290,3985,108.905400835056,1913.95083179821,11,240,715,215,0,55,0,3.94758596324775,0.996988492467987,3.44758789062499,2600,0,690,1.31183297369802,NaN,NaN
8,65,1,0,0,0.611321972491051,1410,650,0.408622913972419,3255,3720,156.6710993188,1847.69545077237,11,135,230,150,0,45,0,3.17277600996333,2.45379630392272,2.54331726074219,2585,0,670,1.27380882953286,NaN,NaN
8,66,1,0,0,0.592652313632309,1175,655,0.403912263024474,2935,3505,127.519409683426,1800.3606176203,11,180,250,175,0,45,0,5.68021563575381,0.82753612477119,5.30618103027344,2580,0,355,0.674928558931592,NaN,NaN
8,67,1,0,0,0.597962614559942,1215,675,0.402600801221713,3445,4335,106.705540443466,1897.61001927694,12,320,525,405,0,50,0,5.00191337872933,1.3237049683874,4.16166137695312,3320,0,125,0.179443540032559,NaN,NaN
8,68,1,0,0,0.580481405757395,1460,690,0.401805704135368,3495,4370,104.879663731521,1860.25623352051,12,235,480,450,0,40,0,3.89010686035156,6.43852516567338,-0.439774780273439,3315,0,180,0.258398697646885,NaN,NaN
8,69,1,0,0,0.547695911859157,1465,785,0.413660218999606,3555,4195,104.696349294578,1938.6539898173,12,220,310,215,5,40,5,4.6281176406839,12.1795839676904,2.49993896484375,3250,5,310,0.445019979280746,NaN,NaN
8,70,1,0,0,0.598106650979566,1385,685,0.41940140250316,3490,4065,116.667018392118,2175.22996754964,12,175,320,185,0,55,0,9.3430037347578,1.77876800392233,8.08572875976562,3310,0,180,0.258398697646885,NaN,NaN
8,71,1,0,1,0.597255415395581,1290,730,0.399818715944765,3545,4030,122.728903207559,2132.23780293782,12,175,215,140,0,55,0,8.03782202148438,1.65380837169187,8.10908630371093,3255,0,290,0.416309012875537,0.988826609383095,0.9928972947443
8,72,1,0,1,0.574696325473913,1355,730,0.394094856300923,3570,4080,167.571437058055,1946.30351628622,12,125,225,205,0,45,0,4.66523383976862,1.55817813673964,6.07030639648437,3335,0,235,0.337353855261211,0.974670431849408,0.955394312305401
8,73,1,0,1,0.624632711891874,1255,675,0.397380706652238,3985,4450,166.296505187055,2525.03690745036,12,115,215,175,0,55,0,9.97047981128358,5.84633406554394,9.12680786132812,3240,0,745,1.06948349859405,0.982796955526902,1.03841022426806
8,74,1,0,1,0.617118497734679,1380,685,0.400032166352311,3425,3975,125.857475773001,1813.01580703735,12,185,385,160,0,55,0,3.71456222222775,2.34120337168154,5.93683471679687,3290,0,135,0.193799023235164,0.989354512240934,1.0259183443847
8,75,1,0,1,0.66634547612604,1200,635,0.399178444925189,2945,3355,164.746127288115,1916.20607316451,11,120,190,105,0,65,0,7.7258759403552,6.23139505717453,10.8586029052734,2560,0,385,0.731964775179332,0.987243099166776,1.10775491281639
8,76,1,0,1,0.59574211727535,1375,710,0.401096018606089,2990,3575,100.099555507204,1774.05991144354,11,250,630,125,0,50,0,4.57872959245226,3.24141973154942,0.778154296874998,2590,0,400,0.760482883303202,0.991985618227311,0.990381537547316
8,77,1,0,1,0.653317836824355,1190,655,0.402440977531361,3640,4035,214.708796549832,2313.87374949137,12,95,170,130,0,65,0,10.088456781751,3.83342624115126,10.5516180419922,3240,0,400,0.574219328104188,0.995311953690858,1.08609733134267
8,78,1,0,1,0.557312225163301,1345,775,0.394147341721003,3595,4295,113.182160227616,1980.61084828694,12,365,505,145,0,55,0,5.01018080478244,0.226150676944543,4.00483215332031,3335,0,260,0.373242563267722,0.974800238128877,0.926494404954141
8,79,1,0,1,0.652806320084665,1275,670,0.403020898261273,3100,3610,226.04395618919,2004.66568597967,11,90,175,195,0,55,0,7.50937608015519,0.520174312361359,6.56415161132812,2555,0,545,1.03615792850061,0.996746206331369,1.08524696887803
8,80,1,0,1,0.553278916128251,1440,760,0.403396693439075,3480,4160,105.835307032321,1950.5782913208,12,345,820,115,0,55,0,5.58240960667089,0.572423046947908,4.60211791992187,3295,0,185,0.265576439248187,0.997675618228985,0.919789297680872
8,81,1,0,0,0.572074928429985,1360,690,0.405197463659423,3545,4110,145.612546112229,2014.32530624389,12,140,220,190,0,50,0,6.04493475341796,1.11956594994304,5.99022338867187,3305,0,240,0.344531596862513,NaN,NaN
8,82,1,0,0,0.54647712161814,1220,730,0.401881171281355,4190,4820,92.7670868350048,2327.88141260783,12,290,815,130,0,50,0,5.29508575839564,0.81705697346584,3.26740112304687,3325,0,865,1.24174929702531,NaN,NaN
8,83,1,0,0,0.599786303900097,1275,655,0.400837858822735,3620,4175,163.208831951494,2009.6124029541,12,165,185,190,0,65,0,5.26255011786099,2.14486142577289,7.184794921875,3325,0,295,0.423486754476839,NaN,NaN
8,84,1,0,0,0.572572794514815,1310,685,0.410547297406744,4000,4580,128.991276958358,2055.70672154744,12,185,350,210,0,65,0,2.79710444265834,6.13899100684927,-1.570947265625,3260,0,740,1.06230575699275,NaN,NaN
8,85,1,0,0,0.568522032668291,1245,715,0.396465860352865,3430,3830,182.448972062232,1988.56495529175,12,115,155,100,0,50,0,6.73475904439736,7.57889761864018,10.4281567382812,3245,0,185,0.265576439248187,NaN,NaN
8,86,1,0,0,0.548557531348742,1330,715,0.396765359627977,2815,3715,157.62953179596,1845.3182483465,11,150,560,175,345,60,172.5,4.06714175641631,8.16106633645873,6.62087707519531,2900,345,260,0.494313874147081,NaN,NaN
8,87,1,0,0,0.632226219403625,1125,615,0.402789849616997,2875,3310,224.418022791412,1624.72599043413,11,90,155,140,0,50,0,3.02775328954061,9.24047997628798,10.5983331298828,2610,0,265,0.503819910188371,NaN,NaN
8,88,1,0,0,0.576470801167914,1360,700,0.409611499342499,2940,3660,93.8055545776969,1650.04022405451,11,280,495,235,0,50,0,2.81569179049169,0.268405945992722,2.54999084472656,2635,0,305,0.579868198518691,NaN,NaN
8,89,1,0,0,0.61707685258965,1200,650,0.419943101852556,2760,3235,206.404093209132,1630.46523043546,11,105,240,215,0,40,0,4.43240060540694,13.1690486551204,5.12599426269531,2545,0,215,0.408759549775471,NaN,NaN
8,90,1,0,0,0.593191396589727,1300,685,0.423092484670966,2790,3310,128.374466347193,1558.63448952415,11,200,650,90,0,50,0,2.67080390834638,0.109934262236292,1.21527404785156,2635,0,155,0.294687117279991,NaN,NaN
8,91,1,0,0,0.630301752419427,1155,635,0.408405726851659,3250,3680,149.007634284523,1979.02676780007,11,160,295,80,0,55,0,5.43977641444052,4.41897715530303,10.5349340820312,2610,0,640,1.21677261328512,NaN,NaN
8,92,1,0,0,0.588863896448291,1285,680,0.398684773149821,2900,3410,116.953430762835,1780.92467507102,11,180,590,125,0,50,0,5.71802310805722,3.01388651649048,-0.0627172851562534,2595,0,305,0.579868198518691,NaN,NaN
8,93,1,0,0,0.581820099708969,1490,1065,0.418464934956541,3755,4290,141.63581680784,2555.81484324137,12,155,210,265,0,45,0,12.7842794134262,5.53368681297176,12.6871649169922,3320,0,435,0.624463519313305,NaN,NaN
8,94,1,0,0,0.575868099342741,1150,700,0.401609889864695,3585,3935,173.583357661429,1914.14702616374,12,115,340,100,0,45,0,3.99131520050814,10.802494979871,5.48636779785156,3280,0,305,0.437842237679444,NaN,NaN
8,95,1,0,0,0.579063861442898,1260,715,0.408777149891703,3875,4315,187.499507326319,2333.55252309164,12,100,230,185,0,45,0,8.08586375914899,9.83032017876367,7.07468078613281,3255,0,620,0.890039958561492,NaN,NaN
