Subj,Trial,Peak_vel_out,Peak_vel_back,mass,Order
10,26,0.213228772442474,0.212062149316876,2,1
10,27,0.258387464031509,0.31476104256508,2,1
10,28,0.206055331657608,0.19856728494687,2,1
10,29,0.293286723738451,0.314117327119928,2,1
10,30,0.332895563832782,0.319814146310246,2,1
10,31,0.224299614145131,0.219369174628348,2,1
10,32,0.206019439011061,0.222363033132184,2,1
10,33,0.195130207126659,0.196308241698357,2,1
10,34,0.303754726614515,0.321340163875497,2,1
10,35,0.293599827368553,0.308513658666131,2,1
10,36,0.249173956742193,0.228226125341133,2,1
10,37,0.334687866156019,0.347221471513654,2,1
10,38,0.194002735915439,0.252483364142237,2,1
10,39,0.198403719257138,0.198840789559133,2,1
10,40,0.312992983345842,0.305558923865226,2,1
10,41,0.204643401529039,0.223363060902413,3.5,1
10,42,0.326454233873647,0.310488521182017,3.5,1
10,43,0.317530778175558,0.329517527543523,3.5,1
10,44,0.192912495322209,0.21769232808637,3.5,1
10,45,0.301471699877926,0.302032749190031,3.5,1
10,46,0.354316649614814,0.307790175555379,3.5,1
10,47,0.226281527153097,0.180258298638683,3.5,1
10,48,0.221782704610038,0.234203012919316,3.5,1
10,49,0.226515353289615,0.187934334696395,3.5,1
10,50,0.182555368722286,0.170001810715341,3.5,1
10,51,0.255141976728383,0.324093435211101,3.5,1
10,52,0.285547436789992,0.313378637203512,3.5,1
10,53,0.247713457109491,0.268758800028932,3.5,1
10,54,0.335539379308209,0.333021859273164,3.5,1
10,55,0.218814660368997,0.210503521247352,3.5,1
10,56,0.355061987806166,0.376954531384989,3.5,1
10,57,0.297205863368825,0.252101268981611,3.5,1
10,58,0.363168765801927,0.311722472722268,3.5,1
10,59,0.242476770441432,0.247620609817581,3.5,1
10,60,0.366430882733753,0.332117216935835,3.5,1
11,1,0.280702199849678,0.397401388056124,0,0
11,2,0.312506079528877,0.324878701672269,0,0
11,3,0.253497983398752,0.391763878039157,0,0
11,4,0.396920931175694,0.61029758568595,0,0
11,5,0.625778021362657,0.707196483404033,0,0
11,6,0.506137437058796,0.456807071402608,0,0
11,7,0.448949642123414,0.618236160046923,0,0
11,8,0.453668794645568,0.418277748211816,0,0
11,9,0.583484565102046,0.668462762698543,0,0
11,10,0.433372845541417,0.3611275113016,0,0
11,11,0.347639951404317,0.369765136386575,0,0
11,12,0.511837676606797,0.693451977548542,0,0
11,13,0.407093121067938,0.381078367777459,0,0
11,14,0.507914406602912,0.627112211193262,0,0
11,15,0.406175150202706,0.553131349273579,0,0
11,16,0.592974874208421,0.59099664707494,0,0
11,17,0.315427545745494,0.596388277842135,0,0
11,18,0.505091858945289,0.669789882166537,0,0
11,19,0.466760414000261,0.53336824820112,0,0
11,20,0.316029240272319,0.365432672097289,0,0
11,21,0.40641077975168,0.521384131707595,2,0
11,22,0.24233018484561,0.306045684560043,2,0
11,23,0.296167762905059,0.318690711272243,2,0
11,24,0.52242278105383,0.457205230921341,2,0
11,25,0.4575400393695,0.525769854659234,2,0
11,26,0.337686545739341,0.306047733823525,2,0
11,27,0.482333915504844,0.535949848872422,2,0
11,28,0.300575640408431,0.368445245710642,2,0
11,29,0.503119766672755,0.444242517393427,2,0
11,30,0.296372759527251,0.306711660834387,2,0
11,31,0.398218485320131,0.513735926972834,2,0
11,32,0.282571734754875,0.269794770493903,2,0
11,33,0.397755954612963,0.470081031985257,2,0
11,34,0.3006594005639,0.342502367733258,2,0
11,35,0.291071625668817,0.381892827853021,2,0
11,36,0.423840992941661,0.562712266893405,2,0
11,37,0.529622485954054,0.476832304721588,2,0
11,38,0.458953386902565,0.498655625893338,2,0
11,39,0.290993209121189,0.307095506534636,2,0
11,40,0.299983606779635,0.346832938605118,2,0
11,41,0.258017016474203,0.251157530493194,3.5,0
11,42,0.427315352015377,0.348946593735943,3.5,0
11,43,0.375138641439657,0.465172763074947,3.5,0
11,44,0.290089593968546,0.381425681571992,3.5,0
11,45,0.306136905145225,0.307105237782123,3.5,0
11,46,0.311061737984751,0.323710021519759,3.5,0
11,47,0.557943710325857,0.480503208031515,3.5,0
11,48,0.44926402406481,0.431307399618912,3.5,0
11,49,0.313129300259493,0.309682524405651,3.5,0
11,50,0.502077927122808,0.460622041840606,3.5,0
11,51,0.446976552217698,0.489577936577166,3.5,0
11,52,0.319485537132926,0.343717897280062,3.5,0
11,53,0.484082841296524,0.424434312200885,3.5,0
11,54,0.388089071244315,0.43773107245877,3.5,0
11,55,0.445894403732222,0.590379683552317,3.5,0
11,56,0.334026236238115,0.451301161421639,3.5,0
11,57,0.472070202848223,0.535232440084879,3.5,0
11,58,0.581819314508826,0.416966228813824,3.5,0
11,59,0.398265117905888,0.290449010538488,3.5,0
11,60,0.217966621742609,0.358352285362828,3.5,0
12,1,0.272269081411135,0.207611522807981,0,1
12,2,0.152335014259338,0.166503284731875,0,1
12,3,0.140980714660113,0.165282048749757,0,1
12,4,0.205544605485764,0.207108852036457,0,1
12,5,0.296602976853156,0.230435552595411,0,1
12,6,0.255403936057452,0.159823614922657,0,1
12,7,0.140700379712937,0.176441720404789,0,1
12,8,0.24358081171547,0.281009182599151,0,1
12,9,0.278188285035079,0.26708103050826,0,1
12,10,0.162030919104638,0.173462089909502,0,1
12,11,0.244147665571933,0.269617560004826,0,1
12,12,0.166417034925283,0.204367079951602,0,1
12,13,0.273774579252713,0.218957004510969,0,1
12,14,0.2904391479824,0.213424481415728,0,1
12,15,0.133168979342559,0.118357540143032,0,1
12,16,0.212802741340367,0.193235316608254,0,1
12,17,0.273874039842012,0.283451381276724,0,1
12,18,0.21924560975149,0.178669721957809,0,1
12,19,0.13898514985057,0.208639783293121,0,1
12,20,0.299561958928579,0.254308998866234,0,1
12,21,0.251848733900574,0.30611752720588,2,1
12,22,0.142634583187237,0.160063335339831,2,1
12,23,0.24924482860839,0.221006797315474,2,1
12,24,0.162346745904921,0.211545567420913,2,1
12,25,0.225569737909148,0.262073218247952,2,1
12,26,0.176094891789897,0.166343014782642,2,1
12,27,0.244539848570148,0.292496139234971,2,1
12,28,0.178975961194599,0.165330577329559,2,1
12,29,0.259632486296501,0.234244764934644,2,1
12,30,0.172399710550654,0.159604354675943,2,1
12,31,0.136189145778637,0.155096293224826,2,1
12,32,0.253844379672432,0.208344891583994,2,1
12,33,0.146053678147886,0.144115899316324,2,1
12,34,0.299929582094439,0.230434771733477,2,1
12,35,0.22737508938844,0.235679890446175,2,1
12,36,0.188102769180894,0.154957147170341,2,1
12,37,0.254675356596683,0.245309174385524,2,1
12,38,0.308592134135537,0.223227134821482,2,1
12,39,0.197222013617781,0.202119545471827,2,1
12,40,0.15857524868322,0.10774401255977,2,1
12,41,0.139209441228069,0.155450989144303,3.5,1
12,42,0.255302272771219,0.238808622575246,3.5,1
12,43,0.186684016206533,0.146423857968939,3.5,1
12,44,0.233825055431895,0.205007184909995,3.5,1
12,45,0.153704195052808,0.179210578727941,3.5,1
12,46,0.255735765009303,0.208597331304664,3.5,1
12,47,0.170163651139337,0.143401487163259,3.5,1
12,48,0.245617699466932,0.229971477377243,3.5,1
12,49,0.210322490921077,0.217348797798801,3.5,1
12,50,0.249642338541543,0.184752865177002,3.5,1
12,51,0.12934841659106,0.149630421158172,3.5,1
12,52,0.190630948359008,0.151327567510654,3.5,1
12,53,0.243839154755673,0.240179358701735,3.5,1
12,54,0.143157098636217,0.137188724230123,3.5,1
12,55,0.168717557173516,0.160341902227266,3.5,1
12,56,0.287374050324252,0.239515453140229,3.5,1
12,57,0.261765353015427,0.212043407060155,3.5,1
12,58,0.177630943105934,0.153986350459526,3.5,1
12,59,0.176211149210941,0.15437366592102,3.5,1
12,60,0.283970676284564,0.221517013454129,3.5,1
