Subj,Trial,Probe,Env,Env_Probe,Pk_Vel,travel_dur,Harvest_dur,Move_dur,Order,Reward,Reward_rate,grip_force,grip_force2,Probe2
2,82,0,1,1,NaN,900,NaN,NaN,0,NaN,NaN,NaN,33.2969027250595,0
2,83,0,1,1,0.428824441046313,890,3050,730,0,22,0.00558375634517766,30.7340168944513,NaN,0
2,84,0,1,1,0.452969516313886,865,3430,640,0,23,0.00535506402793946,31.3364768242315,30.7340168944513,0
2,85,0,1,1,0.455140044460918,850,3720,645,0,24,0.00525164113785558,31.4027077005885,31.3364768242315,0
2,86,0,1,1,0.420892817949909,925,3970,685,0,24,0.00490296220633299,35.5685766650784,31.4027077005885,0
2,87,0,1,1,0.411534496329713,925,4035,650,0,24,0.00483870967741936,31.0024786014281,35.5685766650784,0
2,88,0,1,1,0.417445857546579,1600,4330,1535,0,25,0.00421585160202361,32.7842090111263,31.0024786014281,0
2,89,0,1,1,0.440780523222394,890,4640,535,0,25,0.00452079566003617,30.1537426757813,32.7842090111263,0
2,90,0,1,1,0.52060066268495,800,2385,605,0,20,0.00627943485086342,31.6277797223335,30.1537426757813,0
2,91,0,1,1,0.441164952081445,885,2300,535,0,19,0.00596546310832025,37.0491952229994,31.6277797223335,0
2,92,0,1,1,0.45557925950791,840,2785,545,0,21,0.00579310344827586,30.9500984345423,37.0491952229994,0
2,93,0,1,1,0.432456187332952,875,3140,680,0,22,0.00547945205479452,33.0612255733229,30.9500984345423,0
2,94,0,1,1,0.431021515620564,925,3410,720,0,23,0.00530565167243368,32.2064771472936,33.0612255733229,0
2,95,0,1,1,0.407804134751079,970,3110,700,0,22,0.0053921568627451,31.8292866224654,32.2064771472936,0
2,96,0,1,1,0.442493983583857,890,3315,585,0,23,0.00546967895362663,31.0514948493315,31.8292866224654,0
2,97,0,1,1,0.397692359630382,955,3580,535,0,23,0.00507166482910695,34.8022230553194,31.0514948493315,0
2,98,0,1,1,0.427810003004478,895,4190,650,0,25,0.00491642084562439,30.6167514012624,34.8022230553194,0
2,99,0,1,1,0.408233236920409,940,5760,615,0,27,0.00402985074626866,34.6799774848751,30.6167514012624,0
2,100,0,1,1,0.37971305589542,1075,4820,1015,0,25,0.00424088210347752,36.3669476013546,34.6799774848751,0
2,101,0,1,1,0.360688744286405,1070,3920,695,0,24,0.00480961923847695,33.1149628626343,36.3669476013546,0
2,102,0,1,1,0.324542534660659,1185,4305,975,0,25,0.00455373406193078,33.355659658339,33.1149628626343,0
2,103,0,1,1,0.357275304290618,1055,4590,830,0,26,0.00460584588131089,29.9909204600546,33.355659658339,0
2,104,0,1,1,0.447490166393837,925,4480,895,0,25,0.00462534690101758,31.4631340817863,29.9909204600546,0
2,105,0,1,1,0.404526328527626,945,4735,745,0,25,0.00440140845070423,30.4848226512739,31.4631340817863,0
2,106,0,1,1,0.406314870791398,975,2635,950,0,21,0.00581717451523546,34.9445498784383,30.4848226512739,0
2,107,0,1,1,0.434839845622807,905,2025,575,0,18,0.00614334470989761,33.3335945287244,34.9445498784383,0
2,108,0,1,1,0.408763045239578,1005,2465,635,0,20,0.00576368876080692,34.6139047661291,33.3335945287244,0
2,109,0,1,1,0.41834262772209,940,2680,610,0,21,0.00580110497237569,34.7171409302895,34.6139047661291,0
2,110,0,1,1,0.416126362952446,965,3590,985,0,23,0.00504939626783754,31.9395481861948,34.7171409302895,0
2,111,0,1,1,0.394032854699734,1015,3190,710,0,22,0.00523186682520809,30.8034185791016,31.9395481861948,0
2,112,0,1,1,0.32838999633502,1905,3600,-3760,0,23,0.0041780199818347,31.6516440619311,30.8034185791016,0
2,113,0,1,1,0.414135676843279,905,3270,765,0,22,0.00526946107784431,30.2360582534837,31.6516440619311,0
2,114,0,1,1,0.38730173172707,1020,3080,835,0,22,0.00536585365853659,34.1528245566691,30.2360582534837,0
2,115,0,1,1,0.382511076259182,1025,2390,675,0,20,0.00585651537335286,31.8245694791598,34.1528245566691,0
2,116,0,1,1,0.404553684200644,980,3240,945,0,23,0.00545023696682464,32.1917679158466,31.8245694791598,0
2,117,0,1,1,0.430246634929448,865,3785,710,0,24,0.00516129032258065,34.0603294312168,32.1917679158466,0
2,118,0,1,1,0.313390537544723,1220,4590,-4775,0,25,0.00430292598967298,31.9896717518299,34.0603294312168,0
2,119,0,1,1,0.423746003280434,930,3885,805,0,24,0.00498442367601246,33.246248092063,31.9896717518299,0
2,120,0,1,1,0.451972608338267,865,3470,455,0,23,0.00530565167243368,34.7763704790074,33.246248092063,0
2,121,1,1,3,0.460991982554132,880,3520,685,0,23,0.00522727272727273,37.1989609054674,34.7763704790074,0
2,122,1,1,3,0.473018199481294,845,3750,665,0,23,0.00500544069640914,30.0938634539665,37.1989609054674,1
2,123,1,1,3,0.481425109202464,800,3420,535,0,23,0.00545023696682464,32.6806761813198,30.0938634539665,1
2,124,1,1,3,0.444173512740294,915,3260,885,0,23,0.00550898203592814,30.2886883021496,32.6806761813198,1
2,125,1,1,3,0.457826975617318,875,3380,465,0,23,0.00540540540540541,33.5692600429427,30.2886883021496,1
2,126,1,1,3,0.477074277721792,820,3485,615,0,23,0.00534262485481998,30.0113088237248,33.5692600429427,1
2,127,1,1,3,0.431499942034905,935,2845,610,0,22,0.00582010582010582,32.6387670737819,30.0113088237248,1
2,128,1,1,3,0.448418136171739,875,3100,995,0,22,0.00553459119496855,28.7749668375652,32.6387670737819,1
2,129,1,1,3,0.45742697451111,1470,3545,1565,0,23,0.00458624127617149,31.7364480590821,28.7749668375652,1
2,130,1,1,3,0.466642530324258,850,2510,655,0,20,0.00595238095238095,32.1559641370527,31.7364480590821,1
2,131,0,1,1,0.437237510155842,865,2505,600,0,20,0.00593471810089021,30.0778932682356,32.1559641370527,0
2,132,0,1,1,0.447202031153577,925,2610,530,0,21,0.00594059405940594,32.806241157488,30.0778932682356,0
2,133,0,1,1,0.445530666511999,860,3540,620,0,23,0.00522727272727273,32.6606987717996,32.806241157488,0
2,134,0,1,1,0.452668182915421,1440,3435,1380,0,23,0.00471794871794872,33.2689919192292,32.6606987717996,0
2,135,0,1,1,0.475072170872858,810,3030,800,0,22,0.00572916666666667,31.3826303829589,33.2689919192292,0
2,136,0,1,1,0.441474385156521,1470,3505,1350,0,23,0.00462311557788945,33.4795393375929,31.3826303829589,0
2,137,0,1,1,0.467518481618645,825,2545,530,0,20,0.00593471810089021,30.0366471461876,33.4795393375929,0
2,138,0,1,1,0.474854188916303,820,2740,520,0,21,0.00589887640449438,29.8445940483941,30.0366471461876,0
2,139,0,1,1,0.48497148841396,785,2840,900,0,22,0.00606896551724138,29.9380509393622,29.8445940483941,0
2,140,0,1,1,0.45692052115785,880,3260,700,0,23,0.00555555555555556,29.818006806426,29.9380509393622,0
2,141,0,1,1,0.435974089655391,890,3105,700,0,22,0.00550688360450563,30.8892126052709,29.818006806426,0
2,142,0,1,1,0.483496762184499,1400,4470,1265,0,25,0.00425894378194208,32.0027245619691,30.8892126052709,0
2,143,0,1,1,0.457448955258552,830,3385,520,0,23,0.00545670225385528,32.5965139932548,32.0027245619691,0
2,144,0,1,1,0.465209753971303,830,3320,630,0,22,0.00530120481927711,32.0610688522992,32.5965139932548,0
2,145,0,1,1,0.429658728200483,875,4485,865,0,25,0.00466417910447761,35.4485223341094,32.0610688522992,0
2,146,0,1,1,0.456094259471942,885,3880,540,0,24,0.00503672612801679,37.1767728788359,35.4485223341094,0
2,147,0,1,1,0.413853626013548,925,3430,640,0,23,0.0052812858783008,34.6127548550935,37.1767728788359,0
2,148,0,1,1,0.383593233150215,1060,4140,725,0,25,0.00480769230769231,30.5682978504337,34.6127548550935,0
2,149,0,1,1,0.471165197445573,810,2600,890,0,21,0.006158357771261,33.8756131221603,30.5682978504337,0
2,150,0,1,1,0.436180843378044,875,2805,665,0,21,0.00570652173913043,31.0720769850979,33.8756131221603,0
2,151,0,1,1,0.346953330078672,1080,3125,950,0,22,0.00523186682520809,31.6754048707615,31.0720769850979,0
2,152,0,1,1,0.429120143004352,925,3420,525,0,23,0.00529344073647871,32.877444613046,31.6754048707615,0
2,153,0,1,1,0.409646267947673,925,3740,720,0,24,0.00514469453376206,32.8866682562427,32.877444613046,0
2,154,0,1,1,0.422140660344535,915,3370,925,0,23,0.00536756126021003,35.7628074200666,32.8866682562427,0
2,155,0,1,1,0.420675797214235,925,1875,630,0,18,0.00642857142857143,33.8315319564495,35.7628074200666,0
2,156,0,1,1,0.445825189419153,860,2245,525,0,20,0.00644122383252818,34.0700256537543,33.8315319564495,0
2,157,0,1,1,0.413099584342896,945,2535,815,0,21,0.00603448275862069,31.3710194709357,34.0700256537543,0
2,158,0,1,1,0.387627393983612,1005,2850,785,0,22,0.00570687418936446,30.9498442245991,31.3710194709357,0
2,159,0,1,1,0.445671808357816,875,2355,555,0,20,0.00619195046439629,32.1787798050702,30.9498442245991,0
2,160,0,1,1,0.394134053363803,990,2530,740,0,21,0.00596590909090909,34.3159040931837,32.1787798050702,0
2,161,0,1,1,0.416180643064168,955,2730,700,0,21,0.00569877883310719,31.2159090102113,34.3159040931837,0
2,162,0,1,1,0.416412025674133,945,2875,645,0,22,0.00575916230366492,29.8663237476349,31.2159090102113,0
2,163,0,1,1,0.413256865186302,940,4430,735,0,25,0.00465549348230913,33.4635947112865,29.8663237476349,0
2,164,0,1,1,NaN,955,NaN,NaN,0,NaN,NaN,NaN,33.4635947112865,0
2,165,0,1,1,0.464629819693971,800,2765,525,0,21,0.005890603085554,30.8627004145543,NaN,0
2,166,0,1,1,0.436425967632569,880,2630,745,0,21,0.00598290598290598,34.3750641042865,30.8627004145543,0
2,167,0,1,1,0.442374104122084,875,2735,750,0,21,0.00581717451523546,30.7527386585988,34.3750641042865,0
2,168,0,1,1,NaN,820,NaN,NaN,0,NaN,NaN,NaN,30.7527386585988,0
2,169,0,1,1,0.43659495941286,870,3070,740,0,22,0.00558375634517766,33.2371149882495,NaN,0
2,170,0,1,1,0.368747739198361,1275,3495,-3700,0,23,0.00482180293501048,31.1663137756348,33.2371149882495,0
2,171,1,1,3,NaN,810,NaN,NaN,0,NaN,NaN,NaN,31.1663137756348,0
2,172,1,1,3,0.514908369772814,750,3455,585,0,23,0.00546967895362663,33.1281141671417,NaN,1
2,173,1,1,3,0.477643680836516,795,3675,675,0,24,0.00536912751677852,32.8220980710569,33.1281141671417,1
2,174,1,1,3,0.485828509576301,830,3445,570,0,23,0.00538011695906433,32.0933883748252,32.8220980710569,1
2,175,1,1,3,0.492697576932472,815,3470,810,0,23,0.00536756126021003,32.0766753026289,32.0933883748252,1
2,176,1,1,3,0.487834332209602,830,3415,600,0,23,0.00541813898704358,34.7812460853621,32.0766753026289,1
2,177,1,1,3,0.501913396873239,775,3435,695,0,23,0.00546318289786223,33.0280832973746,34.7812460853621,1
2,178,1,1,3,0.49607556984271,870,3555,575,0,23,0.00519774011299435,35.5059901968281,33.0280832973746,1
2,179,1,1,3,0.487815592569043,790,3470,475,0,23,0.00539906103286385,31.7604674502585,35.5059901968281,1
2,180,1,1,3,0.510231928328377,765,3760,655,0,24,0.00530386740331492,31.2645903268437,31.7604674502585,1
2,181,0,1,1,0.433023433341124,875,3760,675,0,24,0.00517799352750809,34.1120171794917,31.2645903268437,0
2,182,0,1,1,0.453524607122959,855,4850,705,0,26,0.00455740578439965,32.9760146195922,34.1120171794917,0
2,183,0,1,1,0.411767187707384,985,3440,640,0,23,0.00519774011299435,31.2300750677019,32.9760146195922,0
2,184,0,1,1,0.423062325902242,940,3990,665,0,24,0.00486815415821501,30.6524338053846,31.2300750677019,0
2,185,0,1,1,0.439039249802352,865,3480,680,0,23,0.00529344073647871,30.4063208755182,30.6524338053846,0
2,186,0,1,1,0.446662013530269,865,3670,700,0,23,0.00507166482910695,30.0317988288473,30.4063208755182,0
2,187,0,1,1,0.377636926667363,990,3785,910,0,24,0.0050261780104712,32.1871213187266,30.0317988288473,0
2,188,0,1,1,0.398131538826097,1010,3835,740,0,24,0.00495356037151703,30.9730520134036,32.1871213187266,0
2,189,0,1,1,0.395726910920645,965,3090,660,0,22,0.00542540073982737,32.5053727068924,30.9730520134036,0
2,190,0,1,1,0.433369467771117,915,3675,685,0,23,0.00501089324618736,34.1879529966157,32.5053727068924,0
2,191,0,1,1,0.427282725824059,930,3375,1180,0,23,0.00534262485481998,31.5001205796462,34.1879529966157,0
2,192,0,1,1,0.429736237549557,945,3480,720,0,23,0.00519774011299435,30.822853904954,31.5001205796462,0
2,193,0,1,1,0.405905838804303,955,3820,720,0,24,0.0050261780104712,31.2277881082771,30.822853904954,0
2,194,0,1,1,0.446886052741048,880,3865,635,0,24,0.00505795574288725,31.515244750188,31.2277881082771,0
2,195,0,1,1,0.411602844232315,920,3380,755,0,23,0.00534883720930233,31.6769342527854,31.515244750188,0
2,196,0,1,1,0.461363388853217,860,3560,600,0,23,0.00520361990950226,32.5396903129246,31.6769342527854,0
2,197,0,1,1,0.368789705141498,1035,4145,690,0,24,0.00463320463320463,31.7324192757442,32.5396903129246,0
2,198,0,1,1,0.428411568552984,880,3530,670,0,23,0.00521541950113379,34.6660078112914,31.7324192757442,0
2,199,0,1,1,NaN,955,NaN,NaN,0,NaN,NaN,NaN,34.6660078112914,0
2,200,0,1,1,0.435070541222707,895,3880,640,0,24,0.0050261780104712,31.4495881336659,NaN,0
3,1,0,0,0,0.395615235865553,NaN,1535,NaN,1,16,NaN,43.8914651489258,NaN,0
3,2,0,0,0,0.661606247873447,780,1575,760,1,16,0.00679405520169851,47.1390050863918,43.8914651489258,0
3,3,0,0,0,0.570480381511122,835,1680,930,1,16,0.00636182902584493,47.4886798747711,47.1390050863918,0
3,4,0,0,0,0.565934867337785,830,1675,825,1,17,0.00678642714570858,49.1179575602213,47.4886798747711,0
3,5,0,0,0,0.548088942329241,890,1755,845,1,17,0.00642722117202268,46.88073513031,49.1179575602213,0
3,6,0,0,0,0.652822380099954,740,1750,585,1,17,0.00682730923694779,42.7375495254212,46.88073513031,0
3,7,0,0,0,0.533722995483107,825,1690,735,1,17,0.00675944333996024,44.1226548006401,42.7375495254212,0
3,8,0,0,0,0.657081835027831,725,1585,810,1,16,0.00692640692640693,38.2763036533572,44.1226548006401,0
3,9,0,0,0,0.66365964809988,880,1565,865,1,16,0.0065439672801636,39.4133362768866,38.2763036533572,0
3,10,0,0,0,0.675032527157203,750,1790,675,1,17,0.00669291338582677,43.1331517976639,39.4133362768866,0
3,11,0,0,0,0.615498928937134,720,2060,640,1,17,0.00611510791366906,43.7214492435779,43.1331517976639,0
3,12,0,0,0,0.648667595298193,750,1820,565,1,18,0.00700389105058366,38.289976997271,43.7214492435779,0
3,13,0,0,0,0.708210274516008,705,2020,650,1,18,0.00660550458715596,39.7274551368996,38.289976997271,0
3,14,0,0,0,0.634196714494312,720,1725,570,1,17,0.00695296523517382,43.3175582180134,39.7274551368996,0
3,15,0,0,0,0.646860642334674,770,1885,710,1,18,0.00677966101694915,41.5380373128255,43.3175582180134,0
3,16,0,0,0,0.641244056828119,830,1970,895,1,18,0.00642857142857143,39.5992722646979,41.5380373128255,0
3,17,0,0,0,0.582690462949656,800,1805,710,1,18,0.00690978886756238,46.1560920285388,39.5992722646979,0
3,18,0,0,0,0.649340171004878,810,2040,830,1,19,0.00666666666666667,38.5427550448765,46.1560920285388,0
3,19,0,0,0,0.517845740980475,855,1790,740,1,18,0.00680529300567108,39.6923987513465,38.5427550448765,0
3,20,0,0,0,0.662032774557021,715,2025,535,1,19,0.00693430656934307,37.883696688948,39.6923987513465,0
3,21,1,0,2,0.526153140710006,805,1880,705,1,18,0.00670391061452514,39.7792082266972,37.883696688948,0
3,22,1,0,2,0.548023182153254,825,1860,695,1,18,0.00670391061452514,38.7572827492067,39.7792082266972,1
3,23,1,0,2,0.508807566630514,955,1700,800,1,17,0.0064030131826742,44.5728144491872,38.7572827492067,1
3,24,1,0,2,0.534588191814542,810,2025,555,1,17,0.00599647266313933,44.7625755678374,44.5728144491872,1
3,25,1,0,2,0.466633832678967,920,1815,785,1,17,0.00621572212065814,45.162872067965,44.7625755678374,1
3,26,1,0,2,0.523300933763017,875,1760,685,1,17,0.00645161290322581,40.3272211436847,45.162872067965,1
3,27,1,0,2,0.486348225979324,925,1880,765,1,17,0.00606060606060606,40.1011245703254,40.3272211436847,1
3,28,1,0,2,0.529506578633523,845,1720,770,1,17,0.00662768031189084,36.3279937850289,40.1011245703254,1
3,29,1,0,2,0.524088990402503,825,1920,670,1,18,0.00655737704918033,33.4724534912109,36.3279937850289,1
3,30,1,0,2,0.602404274821729,750,2195,600,1,19,0.00645161290322581,35.8503208007812,33.4724534912109,1
3,31,0,0,0,0.600643428806855,845,1910,800,1,18,0.00653357531760436,31.2897725030087,35.8503208007812,0
3,32,0,0,0,0.639455348930404,900,2005,835,1,19,0.00654044750430293,32.5956434714853,31.2897725030087,0
3,33,0,0,0,0.6222715805774,795,2115,785,1,19,0.00652920962199313,35.585291088752,32.5956434714853,0
3,34,0,0,0,0.569255609797772,955,2105,850,1,19,0.00620915032679739,31.5093070976655,35.585291088752,0
3,35,0,0,0,0.580567297980581,755,1720,730,1,16,0.00646464646464646,33.7094051637511,31.5093070976655,0
3,36,0,0,0,0.589908375361866,825,1820,745,1,18,0.00680529300567108,32.495596564306,33.7094051637511,0
3,37,0,0,0,0.609688711588166,780,1775,790,1,17,0.00665362035225049,34.4739419915703,32.495596564306,0
3,38,0,0,0,NaN,850,NaN,NaN,1,NaN,NaN,NaN,34.4739419915703,0
3,39,0,0,0,0.584205366724025,590,1800,730,1,18,0.00753138075313808,32.2038056079304,NaN,0
3,40,0,0,0,0.663208914500908,730,1840,760,1,18,0.00700389105058366,40.6984549752419,32.2038056079304,0
3,41,0,0,0,0.544939217604102,820,1930,745,1,18,0.00654545454545455,36.3921473130021,40.6984549752419,0
3,42,0,0,0,0.604927788367937,845,1770,610,1,17,0.00650095602294455,40.0564851074219,36.3921473130021,0
3,43,0,0,0,0.561135374799027,810,1895,670,1,18,0.0066543438077634,39.0320078446238,40.0564851074219,0
3,44,0,0,0,0.595549682006464,785,1820,605,1,18,0.00690978886756238,40.4433597111114,39.0320078446238,0
3,45,0,0,0,0.525017232503024,880,1685,730,1,17,0.00662768031189084,42.5708609333828,40.4433597111114,0
3,46,0,0,0,0.679219493616606,700,1610,525,1,16,0.00692640692640693,40.7885096121868,42.5708609333828,0
3,47,0,0,0,0.58209440068012,800,1560,580,1,16,0.00677966101694915,44.344036720934,40.7885096121868,0
3,48,0,0,0,0.572060076462676,830,1665,635,1,17,0.00681362725450902,43.3773213972446,44.344036720934,0
3,49,0,0,0,0.567227881221837,785,1640,665,1,17,0.00701030927835052,46.0979342976022,43.3773213972446,0
3,50,0,0,0,0.678773553214475,700,1540,605,1,16,0.00714285714285714,39.3225771235494,46.0979342976022,0
3,51,0,0,0,0.655634368594038,730,1720,705,1,17,0.00693877551020408,38.9152939364668,39.3225771235494,0
3,52,0,0,0,0.648309493418893,730,1700,585,1,17,0.00699588477366255,39.0630369715537,38.9152939364668,0
3,53,0,0,0,0.59102938157911,790,1475,650,1,15,0.00662251655629139,40.1733205228238,39.0630369715537,0
3,54,0,0,0,0.712420950829509,665,1945,525,1,18,0.00689655172413793,41.151710136218,40.1733205228238,0
3,55,0,0,0,0.635843046251904,745,1685,680,1,16,0.0065843621399177,42.2830379436425,41.151710136218,0
3,56,0,0,0,0.670845588849937,700,1805,600,1,17,0.00678642714570858,40.0125417821052,42.2830379436425,0
3,57,0,0,0,0.627203366285591,745,1840,735,1,18,0.00696324951644101,40.0189340152068,40.0125417821052,0
3,58,0,0,0,0.671141430391221,700,1790,595,1,17,0.00682730923694779,37.8908935682887,40.0189340152068,0
3,59,0,0,0,0.644549194843514,715,2060,635,1,18,0.00648648648648649,35.9653146000232,37.8908935682887,0
3,60,0,0,0,0.650627116501447,715,2625,1210,1,17,0.00508982035928144,35.4600783173025,35.9653146000232,0
3,61,0,0,0,0.621208432415679,760,1860,670,1,17,0.00648854961832061,38.9922537370533,35.4600783173025,0
3,62,0,0,0,0.670369701791443,660,2090,510,1,19,0.00690909090909091,35.5481024315591,38.9922537370533,0
3,63,0,0,0,0.694840962674977,690,1775,635,1,17,0.00689655172413793,38.7578767669335,35.5481024315591,0
3,64,0,0,0,0.685493821134035,720,1815,655,1,18,0.00710059171597633,36.1393248220591,38.7578767669335,0
3,65,0,0,0,0.608844255870837,765,1730,750,1,17,0.00681362725450902,38.8814142162312,36.1393248220591,0
3,66,0,0,0,0.659468798736613,775,1985,690,1,18,0.00652173913043478,34.2131469036466,38.8814142162312,0
3,67,0,0,0,0.630898964757222,780,1840,690,1,18,0.00687022900763359,39.5791828103828,34.2131469036466,0
3,68,0,0,0,0.646940483946003,765,2185,650,1,19,0.00644067796610169,37.3532191167683,39.5791828103828,0
3,69,0,0,0,0.650746243093383,705,1815,735,1,17,0.00674603174603175,39.8048458275428,37.3532191167683,0
3,70,0,0,0,0.655615244265699,730,1945,665,1,18,0.00672897196261682,33.7599629563552,39.8048458275428,0
3,71,1,0,2,0.481966647897504,855,1835,730,1,17,0.00631970260223048,35.6436957268093,33.7599629563552,0
3,72,1,0,2,0.574241457062034,745,2250,580,1,19,0.00634390651085142,37.8919210740997,35.6436957268093,1
3,73,1,0,2,0.552488747210683,760,1815,680,1,18,0.00699029126213592,39.989258587177,37.8919210740997,1
3,74,1,0,2,0.544040583976131,845,1870,705,1,18,0.00662983425414365,42.6927084407552,39.989258587177,1
3,75,1,0,2,0.5479370823956,760,1725,550,1,17,0.006841046277666,40.7331356688042,42.6927084407552,1
3,76,1,0,2,0.561157348483656,840,1990,705,1,18,0.00636042402826855,36.8737540583025,40.7331356688042,1
3,77,1,0,2,0.495194106779549,825,1625,590,1,17,0.00693877551020408,42.1171978553819,36.8737540583025,1
3,78,1,0,2,0.563087981093803,860,2300,730,1,19,0.0060126582278481,36.1349648842636,42.1171978553819,1
3,79,1,0,2,0.441461083936418,1000,1820,690,1,18,0.00638297872340425,38.9190217101215,36.1349648842636,1
3,80,1,0,2,0.523379788694931,850,1920,705,1,18,0.00649819494584838,36.6924577636719,38.9190217101215,1
3,81,0,0,0,0.545782824161493,905,1790,805,1,17,0.00630797773654916,37.4849017180971,36.6924577636719,0
3,82,0,0,0,0.594513161257837,1000,2850,1795,1,18,0.00467532467532468,35.3843543872717,37.4849017180971,0
3,83,0,0,0,0.598656206408851,825,2030,740,1,18,0.00630472854640981,38.1455778544658,35.3843543872717,0
3,84,0,0,0,0.574449677366256,750,1685,685,1,17,0.00698151950718686,36.1023711905395,38.1455778544658,0
3,85,0,0,0,0.584323811711373,790,1860,700,1,17,0.00641509433962264,37.9234783673734,36.1023711905395,0
3,86,0,0,0,0.569580343519612,830,1905,710,1,18,0.00658135283363803,35.6075754567092,37.9234783673734,0
3,87,0,0,0,0.576213949467265,815,2205,675,1,19,0.00629139072847682,39.5079872759651,35.6075754567092,0
3,88,0,0,0,0.632862065430689,830,1910,690,1,18,0.00656934306569343,36.4189793790414,39.5079872759651,0
3,89,0,0,0,0.539467048698348,855,1790,740,1,17,0.00642722117202268,41.3510818013906,36.4189793790414,0
3,90,0,0,0,0.6264351794068,1025,1860,1075,1,18,0.00623916811091854,35.8613766994937,41.3510818013906,0
3,91,0,0,0,0.527800529690173,920,2285,880,1,20,0.0062402496099844,31.1456604070539,35.8613766994937,0
3,92,0,0,0,0.699976480535612,685,2035,625,1,18,0.00661764705882353,32.7274296659582,31.1456604070539,0
3,93,0,0,0,0.590384184254738,785,2485,790,1,20,0.00611620795107034,30.9231439392825,32.7274296659582,0
3,94,0,0,0,0.702505980391133,730,2525,745,1,20,0.00614439324116743,34.3163605930494,30.9231439392825,0
3,95,0,0,0,0.556489669124708,860,2305,800,1,20,0.00631911532385466,41.6408133951823,34.3163605930494,0
3,96,0,0,0,0.557101319903852,920,2095,805,1,19,0.00630182421227197,38.5124170633952,41.6408133951823,0
3,97,0,0,0,0.509120852836151,890,175,730,1,3,0.0028169014084507,38.5295220947266,38.5124170633952,0
3,98,0,0,0,0.459748750048314,1840,1885,740,1,18,0.00483221476510067,40.0736093478733,38.5295220947266,0
3,99,0,0,0,0.526945852561706,840,2150,850,1,19,0.00635451505016722,37.3244369570562,40.0736093478733,0
3,100,0,0,0,0.595746266650698,820,2230,640,1,19,0.00622950819672131,37.9546234403947,37.3244369570562,0
3,101,0,0,0,0.524819931254891,940,2405,715,1,20,0.00597907324364723,40.8525108369059,37.9546234403947,0
3,102,0,0,0,0.709520763277802,665,2050,630,1,18,0.00662983425414365,33.9567531212577,40.8525108369059,0
3,103,0,0,0,0.488890163186938,920,2045,715,1,18,0.006070826306914,35.0053570244021,33.9567531212577,0
3,104,0,0,0,0.654318365935616,740,1775,610,1,17,0.00675944333996024,37.2130826697189,35.0053570244021,0
3,105,0,0,0,0.602881889529725,800,1875,595,1,18,0.00672897196261682,38.3988103679901,37.2130826697189,0
3,106,0,0,0,0.695567118838157,730,1980,605,1,18,0.00664206642066421,38.556174405576,38.3988103679901,0
3,107,0,0,0,0.557502674155337,800,2465,680,1,19,0.00581929555895865,38.7633677197661,38.556174405576,0
3,108,0,0,0,0.65610809141477,765,1860,665,1,18,0.00685714285714286,32.574654478835,38.7633677197661,0
3,109,0,0,0,0.631913843184612,730,1725,680,1,17,0.00692464358452138,34.6690852135454,32.574654478835,0
3,110,0,0,0,0.652657045023171,750,1990,750,1,18,0.00656934306569343,34.3110141794305,34.6690852135454,0
3,111,0,0,0,0.489938882203457,960,1965,790,1,18,0.00615384615384615,35.5705836850858,34.3110141794305,0
3,112,0,0,0,0.618775108329905,805,1975,690,1,18,0.00647482014388489,34.5047021314833,35.5705836850858,0
3,113,0,0,0,0.593116514931157,830,2230,715,1,20,0.0065359477124183,37.145328212115,34.5047021314833,0
3,114,0,0,0,0.657624012804674,720,3210,1440,1,20,0.00508905852417303,37.8048271861325,37.145328212115,0
3,115,0,0,0,NaN,920,NaN,NaN,1,NaN,NaN,NaN,37.8048271861325,0
3,116,0,0,0,0.531351990992782,1260,1865,555,1,17,0.00544,37.1670492553711,NaN,0
3,117,0,0,0,NaN,715,NaN,NaN,1,NaN,NaN,NaN,37.1670492553711,0
3,118,0,0,0,0.604345634499539,1450,1810,645,1,18,0.00552147239263804,37.7844798694957,NaN,0
3,119,0,0,0,0.530542228710344,860,1620,790,1,17,0.00685483870967742,34.7962986797626,37.7844798694957,0
3,120,0,0,0,0.689062895928474,700,1995,705,1,18,0.00667903525046382,32.8653093460083,34.7962986797626,0
3,121,1,0,2,0.471799225435625,830,1730,660,1,17,0.006640625,36.5343128057035,32.8653093460083,0
3,122,1,0,2,0.548261715647582,800,1690,615,1,17,0.00682730923694779,35.898692920426,36.5343128057035,1
3,123,1,0,2,0.494942782809651,855,1745,800,1,17,0.00653846153846154,37.3076079345703,35.898692920426,1
3,124,1,0,2,0.531668353952853,860,1910,845,1,18,0.00649819494584838,35.520005797543,37.3076079345703,1
3,125,1,0,2,0.474029509688333,910,1715,820,1,17,0.00647619047619048,33.9500563847741,35.520005797543,1
3,126,1,0,2,0.516746982583123,840,1725,745,1,17,0.00662768031189084,32.5131704059226,33.9500563847741,1
3,127,1,0,2,0.408388608677646,955,1615,795,1,17,0.0066147859922179,33.0336609037423,32.5131704059226,1
3,128,1,0,2,0.492661033502631,875,2100,590,1,19,0.00638655462184874,36.7087195114172,33.0336609037423,1
3,129,1,0,2,0.383166628721052,1070,2020,595,1,19,0.00614886731391586,32.8920655773775,36.7087195114172,1
3,130,1,0,2,0.569954358380098,845,2315,650,1,19,0.0060126582278481,35.3268289987665,32.8920655773775,1
3,131,0,0,0,0.564652490953012,910,1980,935,1,18,0.00622837370242215,39.7284390220354,35.3268289987665,0
