Subj,Trial,Probe,Env,Env_Probe,Pk_Vel,travel_dur,Harvest_dur,Move_dur,Order,Reward,Reward_rate,grip_force,grip_force2,Probe2,Fml
4,28,0,1,1,0.656903558165498,600,6765,700,1,14,0.00190088255261371,30.7751773066782,29.8491628531641,0,1
4,29,0,1,1,0.588060705055266,665,7420,1040,1,14,0.00173160173160173,29.657875257704,30.7751773066782,0,1
4,30,0,1,1,0.620531611156419,640,6020,730,1,14,0.0021021021021021,31.5496787570305,29.657875257704,0,1
5,1,0,0,0,0.366940013077111,NaN,2075,NaN,1,9,NaN,36.032951972668,NaN,1,1
5,2,0,0,0,0.62881313130818,855,2975,1200,1,11,0.00287206266318538,39.674282489751,36.032951972668,1,1
5,3,0,0,0,0.538823629068285,890,3195,960,1,11,0.00269277845777234,39.6172120094299,39.674282489751,1,1
5,4,0,0,0,0.623180747027738,755,3825,765,1,12,0.00262008733624454,35.0007338792288,39.6172120094299,1,1
5,5,0,0,0,0.590503942810007,760,4570,855,1,13,0.0024390243902439,33.3155056292424,35.0007338792288,1,1
5,6,0,0,0,0.66523558877179,710,4665,900,1,13,0.00241860465116279,30.3497730825289,33.3155056292424,0,1
5,7,0,0,0,0.551951554017229,885,4235,1120,1,12,0.00234375,32.837867851977,30.3497730825289,0,1
5,8,0,0,0,0.496402646457079,930,3120,760,1,11,0.00271604938271605,31.1344382597656,32.837867851977,0,1
5,9,0,0,0,0.517420328612722,895,4245,905,1,12,0.00233463035019455,32.4040072186241,31.1344382597656,0,1
5,10,0,0,0,0.590073061791242,720,3665,660,1,12,0.00273660205245154,31.2970618199653,32.4040072186241,0,1
5,11,0,0,0,0.55090095896772,740,3670,830,1,12,0.00272108843537415,34.1220369720459,31.2970618199653,1,1
5,12,0,0,0,0.537646703983965,860,4505,1000,1,13,0.00242311276794035,34.5842649729658,34.1220369720459,1,1
5,13,0,0,0,0.500925052134573,830,4985,1000,1,13,0.00223559759243336,30.1546547741837,34.5842649729658,1,1
5,14,0,0,0,0.562264824795131,825,4240,965,1,12,0.00236920039486673,30.2988864218416,30.1546547741837,1,1
5,15,0,0,0,0.592997369371702,720,4880,625,1,13,0.00232142857142857,30.057110091554,30.2988864218416,1,1
5,16,0,0,0,0.642014553701673,735,3945,1080,1,12,0.00256410256410256,30.2111995471037,30.057110091554,0,1
5,17,0,0,0,0.589056478589512,680,3840,655,1,12,0.00265486725663717,33.4675750828885,30.2111995471037,0,1
5,18,0,0,0,0.616454980506469,695,3635,590,1,12,0.00277136258660508,32.4538747347318,33.4675750828885,0,1
5,19,0,0,0,0.533120371060869,810,3855,1230,1,12,0.00257234726688103,32.3369980522511,32.4538747347318,0,1
5,20,0,0,0,0.53635947509288,800,4130,665,1,12,0.00243407707910751,34.5636177153397,32.3369980522511,0,1
5,21,0,0,0,0.569021550469491,695,4315,575,1,12,0.00239520958083832,32.5308699452435,34.5636177153397,1,1
5,22,0,0,0,0.499049502253141,840,4365,1215,1,13,0.00249759846301633,34.8800108438662,32.5308699452435,1,1
5,23,0,0,0,0.506563225445535,800,4430,685,1,13,0.00248565965583174,30.7158574813275,34.8800108438662,1,1
5,24,0,0,0,0.575603390929475,750,40,680,1,1,0.00126582278481013,28.2143857828776,30.7158574813275,1,1
5,25,0,0,0,0.598927300710435,560,4235,985,1,12,0.00250260688216893,31.4363640616075,28.2143857828776,1,1
5,26,0,0,0,0.633124281181612,745,4440,985,1,13,0.00250723240115718,29.8961264446589,31.4363640616075,0,1
5,27,0,0,0,0.516098634843418,785,3515,1090,1,11,0.00255813953488372,29.0742070478274,29.8961264446589,0,1
5,28,0,0,0,0.580213037279842,810,4360,760,1,13,0.00251450676982592,31.3033071305448,29.0742070478274,0,1
5,29,0,0,0,0.590157960301047,750,3200,770,1,11,0.00278481012658228,30.9194499989716,31.3033071305448,0,1
5,30,0,0,0,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,30.9194499989716,0,1
5,1,0,1,1,0.315573411859472,NaN,5185,NaN,1,13,NaN,30.5082332621348,NaN,1,1
5,2,0,1,1,0.462373172865765,1515,2760,1240,1,10,0.00233918128654971,30.4136529772025,30.5082332621348,1,1
5,3,0,1,1,0.451757314332803,930,2180,1395,1,10,0.00321543408360129,29.8762812703916,30.4136529772025,1,1
5,4,0,1,1,0.440388153936524,1070,2250,1680,1,10,0.00301204819277108,29.3443910158993,29.8762812703916,1,1
5,5,0,1,1,0.470533631119956,930,2075,1360,1,9,0.00299500831946755,30.5338357734114,29.3443910158993,1,1
5,6,0,1,1,0.44569714568956,980,1805,1080,1,9,0.00323159784560144,30.1421912396679,30.5338357734114,0,1
5,7,0,1,1,0.399038118828277,1080,1555,995,1,8,0.00303605313092979,29.3944978841146,30.1421912396679,0,1
5,8,0,1,1,0.4452335477123,955,1725,1035,1,9,0.00335820895522388,29.4836815259635,29.3944978841146,0,1
5,9,0,1,1,0.518665309612822,810,1935,875,1,9,0.00327868852459016,30.3474119649131,29.4836815259635,0,1
5,10,0,1,1,0.469017017595589,925,1405,1310,1,8,0.00343347639484979,30.5605646942355,30.3474119649131,0,1
5,11,0,1,1,0.423978842007641,960,1265,1535,1,7,0.00314606741573034,29.5181868954155,30.5605646942355,1,1
5,12,0,1,1,0.485297183177014,955,1235,1575,1,7,0.00319634703196347,29.6195303883272,29.5181868954155,1,1
5,13,0,1,1,0.421592136790978,960,1450,1015,1,8,0.0033195020746888,29.4176260952769,29.6195303883272,1,1
5,14,0,1,1,0.436350679266648,965,1650,810,1,9,0.00344168260038241,31.5042039429817,29.4176260952769,1,1
5,15,0,1,1,0.473287518506581,910,1875,980,1,8,0.00287253141831239,29.8225449014605,31.5042039429817,1,1
5,16,0,1,1,0.485216159380629,995,1840,1055,1,9,0.00317460317460317,29.6694802897797,29.8225449014605,0,1
5,17,0,1,1,0.46184109702385,890,1460,1490,1,8,0.00340425531914894,30.118722202965,29.6694802897797,0,1
5,18,0,1,1,0.465622323707044,885,1480,730,1,8,0.00338266384778013,29.7252222809968,30.118722202965,0,1
5,19,0,1,1,0.428644035254244,995,1970,800,1,9,0.003035413153457,30.3675666062375,29.7252222809968,0,1
5,20,0,1,1,0.42287050830843,955,1465,1760,1,8,0.00330578512396694,30.918628699893,30.3675666062375,0,1
5,21,0,1,1,0.46267087818636,840,1555,1045,1,8,0.00334029227557411,29.3012602155636,30.918628699893,1,1
5,22,0,1,1,0.435015903458654,1010,1545,1040,1,8,0.00313111545988258,30.5654068977602,29.3012602155636,1,1
5,23,0,1,1,0.43019513313864,915,1470,690,1,8,0.00335429769392034,30.4452442564883,30.5654068977602,1,1
5,24,0,1,1,0.437462530294934,1030,1385,670,1,8,0.00331262939958592,31.4732512791037,30.4452442564883,1,1
5,25,0,1,1,0.374012020519909,1075,1795,1010,1,9,0.00313588850174216,30.1379722154406,31.4732512791037,1,1
5,26,0,1,1,0.410419941800779,1050,1605,1050,1,8,0.00301318267419962,30.0669409179687,30.1379722154406,0,1
5,27,0,1,1,0.423212582713493,955,1565,910,1,8,0.00317460317460317,30.1994227940262,30.0669409179687,0,1
5,28,0,1,1,0.488376455373162,855,1515,850,1,8,0.00337552742616034,31.4696385795191,30.1994227940262,0,1
5,29,0,1,1,0.384450408705042,1040,2095,880,1,10,0.00318979266347687,30.7070647379557,31.4696385795191,0,1
5,30,0,1,1,0.398041163132604,1015,3715,945,1,11,0.00232558139534884,31.0289631279022,30.7070647379557,0,1
6,1,0,0,0,0.156767073121773,NaN,22500,NaN,0,16,NaN,40.5562301565141,NaN,1,1
6,2,0,0,0,0.2743531751312,2375,4490,3300,0,13,0.00189366351056082,29.7654026663742,40.5562301565141,1,1
6,3,0,0,0,0.328343077906503,1450,4665,1700,0,13,0.00212591986917416,30.2435755304584,29.7654026663742,1,1
6,4,0,0,0,0.340406083483529,1430,3980,1675,0,12,0.0022181146025878,30.4450181953112,30.2435755304584,1,1
6,5,0,0,0,0.522879810113028,1000,3635,1490,0,12,0.00258899676375405,31.3341335120568,30.4450181953112,1,1
6,6,0,0,0,0.451802215293475,1195,3595,910,0,12,0.00250521920668058,29.488461019728,31.3341335120568,0,1
6,7,0,0,0,0.492233284682526,910,4575,855,0,13,0.00237010027347311,30.3022789454564,29.488461019728,0,1
6,8,0,0,0,0.642714451434677,890,3565,1550,0,12,0.00269360269360269,31.3224346086091,30.3022789454564,0,1
6,9,0,0,0,0.476398802672382,890,3535,1200,0,12,0.00271186440677966,30.7281118429583,31.3224346086091,0,1
6,10,0,0,0,0.491418943300491,955,3370,1245,0,12,0.00277456647398844,30.726065738028,30.7281118429583,0,1
6,11,0,0,0,0.547536640971693,800,3600,1345,0,12,0.00272727272727273,30.7271768158848,30.726065738028,1,1
6,12,0,0,0,0.652042969288451,835,4640,995,0,11,0.00200913242009132,30.3578656587839,30.7271768158848,1,1
6,13,0,0,0,0.541135148573182,780,4430,550,0,13,0.00249520153550864,30.0136527421643,30.3578656587839,1,1
6,14,0,0,0,0.589921855650592,745,4220,1220,0,12,0.00241691842900302,31.1993403724806,30.0136527421643,1,1
6,15,0,0,0,0.573486092294199,850,4385,1555,0,13,0.00248328557784145,30.4955987034409,31.1993403724806,1,1
6,16,0,0,0,0.616937202830625,840,5020,1365,0,13,0.00221843003412969,29.8513877017232,30.4955987034409,0,1
6,17,0,0,0,0.632215257921918,705,5090,915,0,13,0.00224331320103538,32.6798146477906,29.8513877017232,0,1
6,18,0,0,0,0.646640429734204,705,4400,710,0,13,0.00254652301665034,33.1264074582329,32.6798146477906,0,1
6,19,0,0,0,0.607761657160039,750,4585,1085,0,13,0.00243673851921275,30.2397530948415,33.1264074582329,0,1
6,20,0,0,0,0.708158733123558,650,4360,630,0,13,0.00259481037924152,31.2245505589226,30.2397530948415,0,1
6,21,0,0,0,0.599708716266922,775,4355,975,0,13,0.00253411306042885,29.189229209171,31.2245505589226,1,1
6,22,0,0,0,0.6229265027266,775,4255,820,0,12,0.00238568588469185,30.286897837321,29.189229209171,1,1
6,23,0,0,0,0.616762073956713,750,4865,1410,0,13,0.00231522707034728,30.1809263937184,30.286897837321,1,1
6,24,0,0,0,0.673483153732693,620,4640,785,0,13,0.00247148288973384,33.5424224643276,30.1809263937184,1,1
6,25,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,33.5424224643276,1,1
6,26,0,0,0,0.779066255014943,2220,7695,955,0,14,0.00141200201714574,30.4506264953613,NaN,0,1
6,27,0,0,0,0.563205786269747,780,5035,1370,0,13,0.00223559759243336,33.8267209498088,30.4506264953613,0,1
6,28,0,0,0,0.688565144056598,650,3905,765,0,12,0.0026344676180022,29.8735551081899,33.8267209498088,0,1
6,29,0,0,0,0.763105611892615,600,3650,915,0,12,0.00282352941176471,30.3740783724804,29.8735551081899,0,1
6,30,0,0,0,0.63837611685808,700,5965,830,0,13,0.00195048762190548,29.5127662150065,30.3740783724804,0,1
6,1,0,1,1,0.254826410314039,NaN,2965,NaN,0,11,NaN,35.9797860830802,NaN,1,1
6,2,0,1,1,0.524279795569208,840,2660,710,0,11,0.00314285714285714,31.7949305344344,35.9797860830802,1,1
6,3,0,1,1,0.569426618953104,700,2590,515,0,10,0.00303951367781155,33.5925036738695,31.7949305344344,1,1
6,4,0,1,1,0.509839875300708,815,3475,680,0,12,0.0027972027972028,31.1952532958984,33.5925036738695,1,1
6,5,0,1,1,0.574142133568861,1265,2895,1400,0,11,0.00264423076923077,31.7174957612136,31.1952532958984,1,1
6,6,0,1,1,0.604762531205974,685,3170,595,0,11,0.00285343709468223,32.0520820119121,31.7174957612136,0,1
6,7,0,1,1,0.530518910044211,785,2030,635,0,9,0.00319715808170515,42.7550977387299,32.0520820119121,0,1
6,8,0,1,1,0.570502967624463,705,2460,570,0,10,0.00315955766192733,32.6175253487794,42.7550977387299,0,1
6,9,0,1,1,0.586972393033239,680,2925,690,0,11,0.00305131761442441,34.9560171675438,32.6175253487794,0,1
6,10,0,1,1,0.590938202646532,660,3455,670,0,12,0.00291616038882139,42.2371946592827,34.9560171675438,0,1
6,11,0,1,1,0.494131051004339,900,3330,910,0,12,0.00283687943262411,35.3280927977784,42.2371946592827,1,1
6,12,0,1,1,0.605029663793965,665,3380,795,0,12,0.00296662546353523,33.9587233068108,35.3280927977784,1,1
6,13,0,1,1,0.580627183925092,1100,3275,1310,0,11,0.00251428571428571,32.3652210747324,33.9587233068108,1,1
6,14,0,1,1,0.523554094585684,830,3275,1265,0,11,0.00267965895249696,32.6545351828599,32.3652210747324,1,1
6,15,0,1,1,0.539995747865522,795,2785,780,0,11,0.00307262569832402,34.9403777332374,32.6545351828599,1,1
6,16,0,1,1,0.558558128262947,750,3915,850,0,11,0.00235798499464094,32.3156651206835,34.9403777332374,0,1
6,17,0,1,1,0.523282056146395,760,3430,775,0,12,0.00286396181384248,35.6481463534204,32.3156651206835,0,1
6,18,0,1,1,0.512887396643385,785,3665,870,0,12,0.00269662921348315,31.9563737309012,35.6481463534204,0,1
6,19,0,1,1,0.502380767736873,785,2825,1000,0,11,0.00304709141274238,34.8045538977094,31.9563737309012,0,1
6,20,0,1,1,0.550209495053899,700,2945,725,0,11,0.00301783264746228,37.4409870243396,34.8045538977094,0,1
6,21,0,1,1,0.549234842822277,765,3165,800,0,11,0.00279898218829517,43.0114916250909,37.4409870243396,1,1
6,22,0,1,1,0.523818202206915,765,2900,680,0,11,0.00300136425648022,35.5661521599092,43.0114916250909,1,1
6,23,0,1,1,0.554255031635193,705,2970,655,0,11,0.00299319727891156,34.6867658835018,35.5661521599092,1,1
6,24,0,1,1,0.549205712527736,740,3435,600,0,12,0.00287425149700599,31.6403464277401,34.6867658835018,1,1
6,25,0,1,1,0.583074130349634,700,3260,900,0,11,0.00277777777777778,32.5595822054759,31.6403464277401,1,1
6,26,0,1,1,0.540596340705029,780,2955,605,0,11,0.00294511378848728,33.10203264288,32.5595822054759,0,1
6,27,0,1,1,0.565951654654989,700,2910,680,0,11,0.00304709141274238,35.2956211996978,33.10203264288,0,1
6,28,0,1,1,0.573249533741891,700,3355,600,0,12,0.00295930949445129,40.1703250058492,35.2956211996978,0,1
6,29,0,1,1,0.56560833017661,700,2790,1055,0,11,0.00315186246418338,29.9043087632072,40.1703250058492,0,1
6,30,0,1,1,0.540962543029414,715,2620,570,0,11,0.00329835082458771,36.8010892659505,29.9043087632072,0,1
7,1,0,0,0,0.236764131979163,NaN,6220,NaN,1,14,NaN,32.1228430421796,NaN,1,1
7,2,0,0,0,0.33743272118122,2490,5490,2785,1,13,0.00162907268170426,30.3318300754904,32.1228430421796,1,1
7,3,0,0,0,0.457773757649987,1220,3975,2110,1,12,0.00230991337824832,29.6009458194905,30.3318300754904,1,1
7,4,0,0,0,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,29.6009458194905,1,1
7,5,0,0,0,0.472840535687808,6710,4835,2605,1,13,0.00112602858380251,29.2005445515026,NaN,1,1
7,6,0,0,0,0.509377595627996,1295,6355,2245,1,14,0.00183006535947712,30.8304490676017,29.2005445515026,0,1
7,7,0,0,0,0.497842288356286,1545,2440,2365,1,10,0.00250941028858218,30.3898172165573,30.8304490676017,0,1
7,8,0,0,0,0.519047218536924,1095,3170,1690,1,11,0.00257913247362251,30.8202241499292,30.3898172165573,0,1
7,9,0,0,0,0.35961318910133,1020,3445,900,1,12,0.00268756998880179,29.8422808616749,30.8202241499292,0,1
7,10,0,0,0,0.469929990002072,955,4580,1500,1,13,0.0023486901535682,29.0941587072474,29.8422808616749,0,1
7,11,0,0,0,0.494628797024501,985,3720,1375,1,12,0.00255047821466525,29.653100009995,29.0941587072474,1,1
7,12,0,0,0,0.489361182228097,1040,4385,1790,1,13,0.0023963133640553,30.8612320564982,29.653100009995,1,1
7,13,0,0,0,0.38452711581327,1005,4160,1035,1,12,0.00232333010648596,31.8249456017759,30.8612320564982,1,1
7,14,0,0,0,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,31.8249456017759,1,1
7,15,0,0,0,0.540285090997857,4360,4795,1140,1,13,0.0014199890770071,29.3757825223835,NaN,1,1
7,16,0,0,0,0.479963901433436,925,5260,1235,1,13,0.0021018593371059,31.0958614300766,29.3757825223835,0,1
7,17,0,0,0,0.460823919652307,1100,5580,1060,1,13,0.00194610778443114,30.1956505802498,31.0958614300766,0,1
7,18,0,0,0,0.5199325943841,810,4165,1480,1,12,0.00241206030150754,31.3288570069237,30.1956505802498,0,1
7,19,0,0,0,0.534760388074422,810,4335,1155,1,13,0.00252672497570457,30.4261247350039,31.3288570069237,0,1
7,20,0,0,0,0.597179985741761,710,4590,1395,1,13,0.00245283018867925,30.0793499707032,30.4261247350039,0,1
7,21,0,0,0,0.565166495726138,810,4560,1310,1,13,0.00242085661080074,30.2355619499482,30.0793499707032,1,1
7,22,0,0,0,0.594682760136286,860,4555,1320,1,13,0.00240073868882733,28.6349679244192,30.2355619499482,1,1
7,23,0,0,0,0.519568309233348,835,5605,1055,1,14,0.00217391304347826,30.9188616491688,28.6349679244192,1,1
7,24,0,0,0,0.549581882238234,760,5900,1045,1,13,0.00195195195195195,30.8094065208957,30.9188616491688,1,1
7,25,0,0,0,0.506009653550653,860,6105,1235,1,14,0.00201005025125628,30.5998163302247,30.8094065208957,1,1
7,26,0,0,0,0.581438514571424,825,5525,1035,1,14,0.00220472440944882,29.0513417636909,30.5998163302247,0,1
7,27,0,0,0,0.511412613615385,795,5045,885,1,13,0.00222602739726027,30.6361444611946,29.0513417636909,0,1
7,28,0,0,0,0.578469485232615,700,6510,820,1,14,0.00194174757281553,30.5241810986163,30.6361444611946,0,1
7,29,0,0,0,0.655467044384083,700,4760,945,1,13,0.00238095238095238,30.8421887472106,30.5241810986163,0,1
7,30,0,0,0,0.572287510043557,765,5305,910,1,14,0.00230642504118616,30.6848017209075,30.8421887472106,0,1
7,1,0,1,1,0.547448783929887,NaN,4115,NaN,1,12,NaN,31.8413720414245,NaN,1,1
7,2,0,1,1,0.675343635283092,605,2575,1090,1,10,0.00314465408805031,30.6672318297394,31.8413720414245,1,1
7,3,0,1,1,0.697709648533754,555,3185,710,1,11,0.00294117647058824,35.1073908628266,30.6672318297394,1,1
7,4,0,1,1,0.720869190847541,570,3415,535,1,12,0.00301129234629862,31.1786425112005,35.1073908628266,1,1
7,5,0,1,1,0.668711249736977,570,2890,875,1,11,0.00317919075144509,33.8456861932784,31.1786425112005,1,1
7,6,0,1,1,0.66812347843493,585,4840,605,1,13,0.0023963133640553,35.8972962112589,33.8456861932784,0,1
7,7,0,1,1,0.540007965918199,1055,3640,1530,1,12,0.00255591054313099,33.7580972118404,35.8972962112589,0,1
7,8,0,1,1,0.575020054777951,810,3335,1125,1,12,0.00289505428226779,29.8848281449187,33.7580972118404,0,1
7,9,0,1,1,0.634395728943648,620,3220,965,1,11,0.00286458333333333,31.3080523851971,29.8848281449187,0,1
7,10,0,1,1,0.703844656064572,1180,3245,-3195,1,12,0.00271186440677966,30.3794778452259,31.3080523851971,0,1
7,11,0,1,1,0.917537659568806,425,2895,1150,1,11,0.00331325301204819,31.6762115899448,30.3794778452259,1,1
7,12,0,1,1,0.734225236298892,1290,3440,1135,1,12,0.00253699788583509,32.2552198993035,31.6762115899448,1,1
7,13,0,1,1,0.666397080729229,1000,2880,1225,1,11,0.00283505154639175,29.6382004448112,32.2552198993035,1,1
7,14,0,1,1,0.62556010010321,2065,3180,2350,1,11,0.00209723546234509,29.7539844018286,29.6382004448112,1,1
7,15,0,1,1,0.601740834447565,650,2975,1565,1,11,0.00303448275862069,30.3675889157289,29.7539844018286,1,1
7,16,0,1,1,0.606420053828414,945,4185,1300,1,12,0.00233918128654971,30.4853288993744,30.3675889157289,0,1
7,17,0,1,1,0.702313403977122,810,3810,1070,1,12,0.0025974025974026,30.6722647234715,30.4853288993744,0,1
7,18,0,1,1,0.675172567587738,650,3640,685,1,12,0.0027972027972028,30.4831663222241,30.6722647234715,0,1
7,19,0,1,1,0.645945674539524,610,3720,940,1,12,0.00277136258660508,31.5816000616086,30.4831663222241,0,1
7,20,0,1,1,0.651939756020226,625,3545,780,1,12,0.00287769784172662,30.8628289184571,31.5816000616086,0,1
7,21,0,1,1,0.562057338702825,705,3035,1015,1,11,0.00294117647058824,31.271099455984,30.8628289184571,1,1
7,22,0,1,1,0.588758429564018,750,3390,890,1,12,0.00289855072463768,30.4242528604723,31.271099455984,1,1
7,23,0,1,1,0.59442900851333,645,3180,885,1,11,0.00287581699346405,31.6982340919579,30.4242528604723,1,1
7,24,0,1,1,0.702680148516028,990,3615,1020,1,12,0.00260586319218241,30.2441108779486,31.6982340919579,1,1
7,25,0,1,1,0.637570368898977,635,3525,825,1,12,0.00288461538461538,33.3651133576736,30.2441108779486,1,1
7,26,0,1,1,0.640455470710767,890,4420,1315,1,13,0.00244821092278719,31.2777134166584,33.3651133576736,0,1
7,27,0,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,31.2777134166584,0,1
7,28,0,1,1,0.727655639073219,2405,4855,470,1,13,0.00179063360881543,31.2803978705377,NaN,0,1
7,29,0,1,1,0.735069607915092,535,2760,1030,1,10,0.00303490136570561,28.5354341875497,31.2803978705377,0,1
7,30,0,1,1,0.521656145432994,745,4935,1105,1,13,0.0022887323943662,30.1115854869169,28.5354341875497,0,1
8,1,0,0,0,0.464843417045248,NaN,4205,NaN,1,12,NaN,30.4728219778464,NaN,1,1
8,2,0,0,0,0.621141793748001,1180,4395,1520,1,13,0.00233183856502242,31.4713614578247,30.4728219778464,1,1
8,3,0,0,0,0.771617600856578,980,6175,1700,1,14,0.00195667365478686,31.7431540010816,31.4713614578247,1,1
8,4,0,0,0,0.777430223224551,950,5935,1150,1,13,0.0018881626724764,31.6205257500542,31.7431540010816,1,1
8,5,0,0,0,0.582619446710723,1065,4235,1210,1,13,0.00245283018867925,33.069574215727,31.6205257500542,1,1
8,6,0,0,0,0.656407605364803,940,4550,1140,1,13,0.00236794171220401,30.7711071093964,33.069574215727,0,1
8,7,0,0,0,0.529148152150085,1005,4340,1330,1,13,0.00243217960710945,31.3934333975104,30.7711071093964,0,1
8,8,0,0,0,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,31.3934333975104,0,1
8,9,0,0,0,0.624919058692797,1755,3765,1070,1,12,0.00217391304347826,31.8162771954524,NaN,0,1
8,10,0,0,0,0.67503042464664,825,3590,1270,1,12,0.00271800679501699,31.9782716804685,31.8162771954524,0,1
8,11,0,0,0,0.626587769081634,935,3530,1255,1,12,0.00268756998880179,31.9746703255531,31.9782716804685,1,1
8,12,0,0,0,0.59919391050442,1030,3470,1175,1,12,0.00266666666666667,30.6939087010665,31.9746703255531,1,1
8,13,0,0,0,0.589655831715458,855,3520,1160,1,12,0.00274285714285714,30.3018165906541,30.6939087010665,1,1
8,14,0,0,0,0.675749094369332,735,5225,1155,1,13,0.00218120805369127,31.9235416437152,30.3018165906541,1,1
8,15,0,0,0,0.600929063338648,920,4275,1065,1,12,0.00230991337824832,32.2576941032053,31.9235416437152,1,1
8,16,0,0,0,0.693128749179998,780,4265,900,1,12,0.00237859266600595,30.905737749944,32.2576941032053,0,1
8,17,0,0,0,0.544728024767645,935,3635,1040,1,12,0.00262582056892779,32.6950221252441,30.905737749944,0,1
8,18,0,0,0,0.640169020909271,885,3560,910,1,12,0.00269966254218223,31.3226223433871,32.6950221252441,0,1
8,19,0,0,0,0.561491119881762,920,4210,980,1,13,0.00253411306042885,31.8539352435092,31.3226223433871,0,1
8,20,0,0,0,0.745402268210192,750,3600,815,1,12,0.00275862068965517,33.1659135896256,31.8539352435092,0,1
8,21,0,0,0,0.565412396225554,880,3450,980,1,12,0.00277136258660508,29.9904878873039,33.1659135896256,1,1
8,22,0,0,0,0.604651327294078,845,3665,850,1,12,0.00266075388026608,30.8483314875881,29.9904878873039,1,1
8,23,0,0,0,0.58915299594177,775,3670,1020,1,12,0.00269966254218223,32.1493578927177,30.8483314875881,1,1
8,24,0,0,0,0.670029414764616,775,3595,780,1,12,0.00274599542334096,31.6854558461507,32.1493578927177,1,1
8,25,0,0,0,0.56053361399242,925,4430,995,1,13,0.00242763772175537,32.1949178055308,31.6854558461507,1,1
8,26,0,0,0,0.590369146098565,845,3610,1005,1,12,0.00269360269360269,30.0108167491612,32.1949178055308,0,1
8,27,0,0,0,0.599830645421413,825,3995,1045,1,12,0.0024896265560166,30.3572680389405,30.0108167491612,0,1
8,28,0,0,0,0.690719894421883,795,4270,980,1,12,0.00236920039486673,30.8802679371973,30.3572680389405,0,1
8,29,0,0,0,0.602365883718083,790,3605,910,1,12,0.00273037542662116,30.6958760311729,30.8802679371973,0,1
8,30,0,0,0,0.616706662252534,910,5830,1075,1,13,0.00192878338278932,30.8538511530885,30.6958760311729,0,1
8,1,0,1,1,0.190823293423921,NaN,2165,NaN,1,7,NaN,35.989813873291,NaN,1,1
8,2,0,1,1,0.23698559444094,2970,6215,1445,1,14,0.0015242242787153,40.5734626909274,35.989813873291,1,1
8,3,0,1,1,0.261128516420205,1665,1990,1295,1,9,0.00246238030095759,57.74588137978,40.5734626909274,1,1
8,4,0,1,1,0.328745066885397,1230,2615,680,1,11,0.00286085825747724,61.4724123236969,57.74588137978,1,1
8,5,0,1,1,0.29686734892194,1405,3260,1090,1,11,0.00235798499464094,39.6074438766316,61.4724123236969,1,1
8,6,0,1,1,0.393676093701364,1095,2330,1015,1,10,0.00291970802919708,31.1421075596289,39.6074438766316,0,1
8,7,0,1,1,0.322251539557343,1355,2610,1095,1,11,0.00277427490542245,33.3636194022709,31.1421075596289,0,1
8,8,0,1,1,0.408747552263613,1285,1185,790,1,7,0.00283400809716599,31.3476146116095,33.3636194022709,0,1
8,9,0,1,1,0.322195173658996,1240,1740,810,1,9,0.00302013422818792,32.0819316700058,31.3476146116095,0,1
8,10,0,1,1,0.393276786254572,1270,1815,1205,1,9,0.00291734197730956,31.0604890676645,32.0819316700058,0,1
8,11,0,1,1,0.386169771420484,1100,1850,905,1,9,0.00305084745762712,31.8058322661778,31.0604890676645,1,1
8,12,0,1,1,0.418547926674511,1065,2100,995,1,10,0.00315955766192733,31.2604039613991,31.8058322661778,1,1
8,13,0,1,1,0.431978610395093,1015,2295,1010,1,10,0.00302114803625378,33.0068556996221,31.2604039613991,1,1
8,14,0,1,1,0.45529684387951,1015,2780,800,1,11,0.00289855072463768,30.5119897219865,33.0068556996221,1,1
8,15,0,1,1,0.42511074297335,960,2765,840,1,11,0.00295302013422819,30.8786736498671,30.5119897219865,1,1
8,16,0,1,1,0.555512028594868,1485,2790,2065,1,11,0.00257309941520468,31.1760682342475,30.8786736498671,0,1
8,17,0,1,1,0.474478030691483,930,2600,895,1,11,0.00311614730878187,31.8520825464757,31.1760682342475,0,1
8,18,0,1,1,0.552973064005507,1450,1915,2110,1,9,0.00267459138187221,31.4280553642909,31.8520825464757,0,1
8,19,0,1,1,0.450736265827965,940,1710,1175,1,9,0.00339622641509434,30.0324639768016,31.4280553642909,0,1
8,20,0,1,1,0.551326528521861,1585,2270,2015,1,10,0.00259403372243839,31.6727078951322,30.0324639768016,0,1
8,21,0,1,1,0.502100116772317,885,1820,865,1,9,0.0033271719038817,30.0305483364994,31.6727078951322,1,1
8,22,0,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,30.0305483364994,1,1
8,23,0,1,1,0.436825520809513,2235,1725,1505,1,9,0.00227272727272727,30.5932613024408,NaN,1,1
8,24,0,1,1,0.547162979897292,835,1840,1010,1,9,0.00336448598130841,31.8433324517144,30.5932613024408,1,1
8,25,0,1,1,0.500707426497458,1400,1750,1905,1,9,0.00285714285714286,29.8875540569772,31.8433324517144,1,1
8,26,0,1,1,0.479499678066736,955,1505,1140,1,8,0.0032520325203252,30.3428134316956,29.8875540569772,0,1
